order_date,sales,profit,category,sub_category,region,segment,quantity,discount
9/25/2015,159.98,57.5928,Technology,Accessories,West,Corporate,2,0
3/28/2014,6.12,2.8764,Office Supplies,Envelopes,Central,Consumer,3,0
3/28/2014,1184.72,106.6248,Furniture,Tables,Central,Consumer,4,0
7/17/2016,45.96,13.788,Office Supplies,Appliances,East,Consumer,2,0
4/19/2014,58.05,26.703,Office Supplies,Binders,South,Consumer,3,0
4/19/2014,71.28,34.2144,Office Supplies,Paper,South,Consumer,11,0
7/21/2017,124.404,-21.3264,Furniture,Tables,Central,Consumer,4,0.3
9/27/2015,154.9,69.705,Office Supplies,Paper,South,Consumer,5,0
9/27/2015,1871.88,561.564,Technology,Phones,South,Consumer,12,0
2/27/2016,16.192,-6.8816,Furniture,Furnishings,Central,Consumer,2,0.6
5/2/2016,18.936,-3.7872,Office Supplies,Storage,Central,Consumer,3,0.2
5/2/2016,12.672,-3.168,Office Supplies,Storage,Central,Consumer,3,0.2
5/2/2016,5.04,1.764,Office Supplies,Labels,Central,Consumer,2,0.2
12/9/2014,8.448,2.9568,Office Supplies,Paper,Central,Corporate,2,0.2
12/9/2014,20.388,-53.0088,Office Supplies,Appliances,Central,Corporate,2,0.8
12/25/2015,9.96,4.8804,Office Supplies,Paper,West,Home Office,2,0
12/7/2017,320.64,89.7792,Office Supplies,Appliances,South,Consumer,4,0
12/7/2017,52,23.4,Technology,Accessories,South,Consumer,4,0
5/30/2014,25.584,8.9544,Office Supplies,Binders,East,Corporate,2,0.2
5/30/2014,464,134.56,Technology,Phones,East,Corporate,5,0
5/30/2014,235.95,77.8635,Office Supplies,Appliances,East,Corporate,3,0
5/30/2014,39.96,17.982,Office Supplies,Paper,East,Corporate,4,0
3/2/2017,18.528,-12.352,Office Supplies,Binders,East,Consumer,4,0.7
10/12/2015,17.9,3.401,Technology,Accessories,West,Consumer,2,0
10/12/2015,81.96,0,Office Supplies,Storage,West,Consumer,2,0
7/14/2015,272.736,-64.7748,Office Supplies,Storage,West,Consumer,3,0.2
7/14/2015,18.496,6.7048,Office Supplies,Paper,West,Consumer,4,0.2
7/14/2015,441.92,49.716,Furniture,Chairs,West,Consumer,2,0.2
7/14/2015,127.764,-191.646,Furniture,Bookcases,West,Consumer,6,0.7
11/19/2014,166.44,79.8912,Office Supplies,Paper,West,Home Office,3,0
5/27/2016,13.38,6.1548,Office Supplies,Paper,West,Consumer,2,0
7/3/2017,24,-2.7,Technology,Accessories,South,Consumer,2,0.2
9/25/2017,24.448,8.8624,Office Supplies,Envelopes,East,Corporate,4,0.2
10/3/2016,6.16,2.9568,Office Supplies,Labels,West,Home Office,2,0
10/3/2016,915.136,102.9528,Furniture,Chairs,West,Home Office,4,0.2
10/3/2016,8.56,3.852,Office Supplies,Paper,West,Home Office,2,0
10/3/2016,97.82,45.9754,Office Supplies,Paper,West,Home Office,2,0
9/9/2017,31.104,11.2752,Office Supplies,Paper,West,Corporate,6,0.2
9/9/2017,11.176,0.8382,Office Supplies,Appliances,West,Corporate,1,0.2
3/12/2015,5.04,1.764,Office Supplies,Labels,South,Consumer,2,0.2
11/29/2016,242.176,-302.72,Furniture,Furnishings,Central,Home Office,4,0.6
6/14/2016,337.176,-118.0116,Furniture,Tables,East,Corporate,2,0.4
12/3/2017,13.344,1.0008,Office Supplies,Art,West,Consumer,6,0.2
12/3/2017,76.752,10.5534,Technology,Accessories,West,Consumer,6,0.2
12/3/2017,102.336,14.0712,Technology,Accessories,West,Consumer,8,0.2
12/3/2017,10.32,3.741,Office Supplies,Paper,West,Consumer,2,0.2
12/3/2017,47.32,5.915,Office Supplies,Supplies,West,Consumer,7,0.2
12/3/2017,23.376,7.0128,Furniture,Furnishings,West,Consumer,3,0.2
12/3/2017,16.72,3.344,Furniture,Furnishings,West,Consumer,5,0.2
12/3/2017,16.192,4.6552,Furniture,Furnishings,West,Consumer,1,0.2
8/16/2016,32.4,15.552,Office Supplies,Paper,West,Consumer,5,0
12/25/2016,19.89,5.3703,Office Supplies,Art,South,Consumer,9,0
12/25/2016,399.98,171.9914,Technology,Accessories,South,Consumer,2,0
12/25/2016,343.85,137.54,Furniture,Furnishings,South,Consumer,5,0
12/25/2016,106.32,49.9704,Office Supplies,Paper,South,Consumer,3,0
7/23/2017,13.92,4.35,Office Supplies,Binders,East,Home Office,3,0.2
6/21/2017,82.4,40.376,Office Supplies,Binders,East,Home Office,5,0
6/21/2017,6.24,3.0576,Office Supplies,Binders,East,Home Office,2,0
6/21/2017,447.84,219.4416,Office Supplies,Paper,East,Home Office,8,0
8/13/2017,272.048,30.6054,Office Supplies,Appliances,South,Consumer,7,0.2
8/13/2017,1614.582,-1237.8462,Office Supplies,Binders,South,Consumer,6,0.7
8/13/2017,24.32,9.12,Office Supplies,Fasteners,South,Consumer,5,0.2
8/13/2017,1.584,0.4752,Technology,Accessories,South,Consumer,2,0.2
8/13/2017,31.984,0,Furniture,Furnishings,South,Consumer,1,0.2
8/13/2017,14.76,4.797,Office Supplies,Envelopes,South,Consumer,5,0.2
8/13/2017,423.648,47.6604,Furniture,Chairs,South,Consumer,2,0.2
11/7/2015,76.64,26.824,Office Supplies,Paper,Central,Consumer,2,0.2
10/15/2015,4.464,1.674,Office Supplies,Envelopes,Central,Home Office,1,0.2
10/15/2015,3.96,-6.93,Office Supplies,Binders,Central,Home Office,10,0.8
7/30/2016,715.64,178.91,Office Supplies,Appliances,West,Corporate,2,0
12/3/2016,268.704,6.7176,Furniture,Tables,West,Consumer,3,0.2
12/3/2016,21.92,5.9184,Office Supplies,Art,West,Consumer,8,0
12/3/2016,48.72,7.308,Office Supplies,Storage,West,Consumer,3,0
12/3/2016,205.666,-12.098,Furniture,Bookcases,West,Consumer,2,0.15
4/28/2016,30.344,-31.8612,Furniture,Furnishings,Central,Consumer,2,0.6
8/25/2017,25.696,1.9272,Office Supplies,Storage,East,Consumer,2,0.2
6/17/2017,3404.5,1668.205,Technology,Machines,East,Home Office,5,0
6/17/2017,101.34,8.1072,Technology,Accessories,East,Home Office,3,0
11/20/2015,344.372,-93.4724,Furniture,Chairs,East,Home Office,4,0.3
9/4/2017,30.384,3.798,Office Supplies,Art,Central,Home Office,1,0.2
7/4/2015,22.848,7.4256,Office Supplies,Binders,West,Home Office,2,0.2
9/15/2017,38.62,10.8136,Office Supplies,Storage,East,Home Office,2,0
9/15/2017,59.98,10.7964,Technology,Accessories,East,Home Office,2,0
3/13/2017,174.3,81.921,Office Supplies,Binders,East,Consumer,3,0
9/24/2017,383.96,38.396,Technology,Phones,South,Home Office,5,0.2
9/24/2017,15.57,-11.418,Office Supplies,Binders,South,Home Office,3,0.7
8/13/2016,22.32,10.7136,Office Supplies,Binders,South,Consumer,4,0
8/13/2016,103.6,51.8,Office Supplies,Labels,South,Consumer,7,0
11/20/2017,2.97,1.3365,Technology,Accessories,East,Corporate,3,0
11/20/2017,569.99,170.997,Technology,Phones,East,Corporate,1,0
11/20/2017,50.97,9.1746,Furniture,Furnishings,East,Corporate,3,0
7/25/2017,298.116,-4.2588,Furniture,Tables,Central,Home Office,6,0.3
3/25/2016,59.52,17.856,Office Supplies,Art,East,Corporate,3,0
7/15/2016,230.28,23.028,Furniture,Chairs,West,Corporate,3,0.2
7/15/2016,105.52,34.294,Office Supplies,Paper,West,Corporate,5,0.2
8/17/2017,23.36,11.68,Office Supplies,Envelopes,West,Corporate,2,0
8/17/2017,71.976,8.997,Technology,Phones,West,Corporate,3,0.2
8/17/2017,8.56,3.852,Office Supplies,Paper,West,Corporate,2,0
8/17/2017,13.92,4.872,Office Supplies,Binders,West,Corporate,3,0.2
8/17/2017,2518.29,654.7554,Office Supplies,Appliances,West,Corporate,9,0
8/17/2017,540.57,140.5482,Office Supplies,Storage,West,Corporate,3,0
8/17/2017,221.056,77.3696,Office Supplies,Binders,West,Corporate,8,0.2
12/14/2016,81.424,-9.1602,Furniture,Chairs,West,Corporate,2,0.2
12/14/2016,134.8,35.048,Office Supplies,Storage,West,Corporate,10,0
12/25/2017,39.582,-59.373,Office Supplies,Binders,Central,Consumer,9,0.8
12/25/2017,44.688,5.0274,Office Supplies,Supplies,Central,Consumer,7,0.2
12/25/2017,31.744,2.3808,Office Supplies,Art,Central,Consumer,2,0.2
12/25/2017,40.98,-65.568,Office Supplies,Binders,Central,Consumer,5,0.8
12/25/2017,3.168,-5.0688,Office Supplies,Binders,Central,Consumer,3,0.8
3/1/2014,18.84,-3.5325,Office Supplies,Fasteners,Central,Consumer,5,0.2
3/1/2014,362.25,0,Furniture,Chairs,Central,Consumer,6,0.3
3/1/2014,63.552,-34.9536,Furniture,Furnishings,Central,Consumer,6,0.6
3/1/2014,129.552,-22.6716,Office Supplies,Storage,Central,Consumer,3,0.2
11/19/2015,5.984,2.244,Office Supplies,Binders,East,Consumer,2,0.2
11/19/2015,861.76,249.9104,Technology,Phones,East,Consumer,4,0
4/1/2014,66.96,2.6784,Office Supplies,Storage,East,Corporate,4,0
4/1/2014,6.24,3.0576,Office Supplies,Binders,East,Corporate,2,0
10/5/2017,435.168,-59.8356,Furniture,Chairs,West,Corporate,4,0.2
10/5/2017,14.9,6.854,Office Supplies,Fasteners,West,Corporate,5,0
10/5/2017,15.8,4.108,Office Supplies,Appliances,West,Corporate,4,0
10/5/2017,72.9,26.973,Furniture,Furnishings,West,Corporate,5,0
10/5/2017,206.352,5.1588,Furniture,Tables,West,Corporate,3,0.2
10/5/2017,7.992,2.6973,Technology,Phones,West,Corporate,1,0.2
11/18/2017,81.36,-19.323,Office Supplies,Storage,South,Corporate,5,0.2
11/18/2017,20.232,-16.1856,Office Supplies,Binders,South,Corporate,8,0.7
11/18/2017,389.056,48.632,Office Supplies,Appliances,South,Corporate,4,0.2
11/18/2017,20.736,7.2576,Office Supplies,Paper,South,Corporate,4,0.2
11/18/2017,41.472,14.5152,Office Supplies,Paper,South,Corporate,8,0.2
3/23/2015,33.36,16.68,Office Supplies,Paper,West,Corporate,4,0
10/10/2016,90.882,-190.8522,Furniture,Bookcases,West,Corporate,3,0.7
10/10/2016,15.992,-2.9985,Technology,Phones,West,Corporate,1,0.2
10/10/2016,120.784,13.5882,Furniture,Chairs,West,Corporate,1,0.2
8/16/2015,519.792,-112.6216,Technology,Phones,East,Corporate,4,0.4
8/16/2015,31.176,-5.4558,Technology,Accessories,East,Corporate,3,0.2
8/16/2015,10.368,3.6288,Office Supplies,Paper,East,Corporate,2,0.2
8/16/2015,2.724,-1.9068,Office Supplies,Binders,East,Corporate,2,0.7
8/16/2015,254.352,0,Furniture,Furnishings,East,Corporate,3,0.2
8/16/2015,3.762,-2.7588,Office Supplies,Binders,East,Corporate,3,0.7
8/16/2015,10.272,3.21,Office Supplies,Paper,East,Corporate,3,0.2
5/31/2014,659.97,197.991,Technology,Phones,South,Consumer,3,0
5/31/2014,113.73,32.9817,Technology,Phones,South,Consumer,3,0
8/27/2015,5.104,1.6588,Office Supplies,Binders,West,Home Office,1,0.2
1/3/2014,16.448,5.5512,Office Supplies,Paper,Central,Consumer,2,0.2
9/10/2014,81.92,22.1184,Office Supplies,Appliances,East,Consumer,4,0
9/10/2014,254.9,76.47,Furniture,Furnishings,East,Consumer,5,0
1/22/2017,15.12,4.914,Office Supplies,Fasteners,Central,Corporate,5,0.2
1/22/2017,7.872,0.8856,Office Supplies,Art,Central,Corporate,3,0.2
4/21/2016,8.32,2.808,Office Supplies,Binders,West,Consumer,5,0.2
7/20/2016,89.95,43.176,Technology,Phones,East,Consumer,5,0
8/23/2016,25.2,11.592,Office Supplies,Labels,Central,Home Office,4,0
8/23/2016,37.59,17.6673,Office Supplies,Labels,Central,Home Office,3,0
8/23/2016,14.97,4.1916,Office Supplies,Storage,Central,Home Office,1,0
8/23/2016,1.98,0.891,Technology,Accessories,Central,Home Office,2,0
6/14/2016,39.936,-26.624,Office Supplies,Binders,South,Consumer,4,0.7
6/14/2016,18.464,2.308,Technology,Accessories,South,Consumer,2,0.2
11/20/2015,4.896,-3.4272,Office Supplies,Binders,West,Consumer,3,0.7
11/20/2015,145.764,-247.7988,Furniture,Bookcases,West,Consumer,6,0.7
11/20/2015,9.612,-7.3692,Office Supplies,Binders,West,Consumer,6,0.7
11/3/2017,199.75,87.89,Technology,Accessories,West,Home Office,5,0
11/3/2017,1673.184,20.9148,Furniture,Tables,West,Home Office,12,0.2
5/4/2014,12.18,3.8976,Furniture,Furnishings,West,Corporate,7,0
5/4/2014,57.68,19.0344,Office Supplies,Appliances,West,Corporate,4,0
11/8/2015,263.96,76.5484,Technology,Phones,Central,Consumer,4,0
12/12/2015,299.94,128.9742,Technology,Accessories,West,Consumer,6,0
12/12/2015,25.76,0.5152,Office Supplies,Supplies,West,Consumer,7,0
12/1/2014,271.9,78.851,Technology,Phones,East,Consumer,2,0
12/1/2014,45.84,15.5856,Furniture,Furnishings,East,Consumer,3,0
12/1/2014,9.82,3.2406,Furniture,Furnishings,East,Consumer,2,0
10/7/2016,93.36,0.9336,Office Supplies,Fasteners,West,Consumer,12,0
11/17/2015,541.24,5.4124,Office Supplies,Storage,Central,Consumer,4,0
11/17/2015,106.32,49.9704,Office Supplies,Paper,Central,Consumer,3,0
11/17/2015,1323.9,383.931,Furniture,Chairs,Central,Consumer,5,0
3/17/2014,126.624,41.1528,Office Supplies,Paper,East,Corporate,6,0.2
6/20/2015,125.944,15.743,Technology,Phones,West,Consumer,7,0.2
5/25/2017,663.92,207.475,Office Supplies,Binders,East,Consumer,5,0.2
5/25/2017,120,13.2,Technology,Accessories,East,Consumer,8,0
5/25/2017,3.29,1.4805,Office Supplies,Fasteners,East,Consumer,1,0
5/25/2017,18.84,6.0288,Furniture,Furnishings,East,Consumer,3,0
9/9/2014,60.672,12.8928,Furniture,Furnishings,East,Home Office,6,0.2
9/9/2014,30.816,2.6964,Office Supplies,Art,East,Home Office,9,0.2
10/17/2017,52.792,4.6193,Technology,Phones,West,Corporate,1,0.2
11/2/2017,83.9,20.975,Office Supplies,Appliances,Central,Consumer,10,0
11/2/2017,11.76,5.7624,Office Supplies,Paper,Central,Consumer,2,0
7/21/2014,4.992,-12.9792,Office Supplies,Appliances,Central,Corporate,3,0.8
7/21/2014,87.92,29.673,Office Supplies,Envelopes,Central,Corporate,5,0.2
7/21/2014,657.93,-93.99,Furniture,Chairs,Central,Corporate,5,0.3
7/21/2014,1.044,-1.827,Office Supplies,Binders,Central,Corporate,1,0.8
9/11/2015,210.68,50.5632,Furniture,Furnishings,East,Corporate,2,0
9/11/2015,78.8,1.576,Office Supplies,Storage,East,Corporate,1,0
9/11/2015,19.99,6.7966,Technology,Accessories,East,Corporate,1,0
9/11/2015,772.68,108.1752,Office Supplies,Storage,East,Corporate,4,0
10/21/2016,106.08,-9.282,Technology,Accessories,Central,Consumer,6,0.2
1/7/2016,23.076,-10.9611,Furniture,Furnishings,Central,Consumer,3,0.6
1/7/2016,25.92,9.072,Office Supplies,Paper,Central,Consumer,5,0.2
6/25/2015,47.952,16.1838,Office Supplies,Paper,Central,Consumer,3,0.2
6/25/2015,0.984,-1.476,Office Supplies,Binders,Central,Consumer,2,0.8
6/25/2015,75.384,-20.7306,Furniture,Furnishings,Central,Consumer,9,0.6
6/25/2015,4.608,1.6704,Office Supplies,Labels,Central,Consumer,2,0.2
9/20/2015,37.68,16.956,Office Supplies,Binders,East,Consumer,6,0
7/10/2017,41.91,10.8966,Office Supplies,Appliances,South,Corporate,3,0
6/30/2017,435.999,5.1294,Furniture,Bookcases,West,Consumer,3,0.15
8/21/2017,388.704,38.8704,Furniture,Chairs,West,Corporate,6,0.2
8/21/2017,572.58,34.3548,Office Supplies,Storage,West,Corporate,6,0
8/21/2017,33.18,11.613,Technology,Accessories,West,Corporate,2,0
3/11/2017,63.88,24.9132,Technology,Accessories,East,Home Office,4,0
3/11/2017,26.72,11.7568,Furniture,Furnishings,East,Home Office,1,0
9/15/2017,295.056,106.9578,Office Supplies,Binders,West,Consumer,9,0.2
9/20/2016,393.25,129.7725,Office Supplies,Appliances,East,Consumer,5,0
12/15/2016,2.214,-1.476,Office Supplies,Binders,East,Consumer,3,0.7
11/3/2017,16.272,5.2884,Office Supplies,Paper,South,Consumer,3,0.2
7/3/2016,706.86,197.9208,Office Supplies,Appliances,East,Corporate,7,0
9/26/2014,5.97,-4.577,Office Supplies,Binders,East,Corporate,5,0.7
9/26/2014,21.184,4.7664,Furniture,Furnishings,East,Corporate,1,0.2
9/26/2014,41.376,3.1032,Office Supplies,Appliances,East,Corporate,6,0.2
7/14/2014,17.94,4.485,Office Supplies,Art,East,Corporate,3,0
9/28/2017,2.655,-1.8585,Office Supplies,Binders,East,Corporate,1,0.7
8/28/2015,892.35,267.705,Office Supplies,Storage,West,Consumer,5,0
8/28/2015,307.666,28.9568,Furniture,Bookcases,West,Consumer,2,0.15
8/28/2015,728.82,29.1528,Office Supplies,Storage,West,Consumer,9,0
8/28/2015,41.36,13.959,Office Supplies,Binders,West,Consumer,5,0.2
8/28/2015,43.176,15.1116,Technology,Phones,West,Consumer,3,0.2
8/28/2015,4.16,1.7472,Furniture,Furnishings,West,Consumer,2,0
9/20/2015,61.4,28.858,Office Supplies,Paper,East,Corporate,5,0
9/20/2015,24.448,8.8624,Office Supplies,Binders,East,Corporate,2,0.2
11/7/2016,263.96,71.2692,Technology,Phones,East,Consumer,4,0
11/7/2016,359.97,100.7916,Technology,Phones,East,Consumer,3,0
11/7/2016,12.96,6.2208,Office Supplies,Paper,East,Consumer,2,0
11/7/2016,116.82,5.841,Office Supplies,Storage,East,Consumer,3,0
11/7/2016,276.784,89.9548,Office Supplies,Binders,East,Consumer,2,0.2
10/20/2015,239.97,86.3892,Technology,Accessories,West,Corporate,3,0
10/20/2015,16.02,6.0876,Furniture,Furnishings,West,Corporate,6,0
1/1/2017,454.56,-107.958,Office Supplies,Storage,Central,Consumer,5,0.2
1/1/2017,141.42,-187.3815,Furniture,Furnishings,Central,Consumer,5,0.6
1/1/2017,310.744,-26.6352,Furniture,Chairs,Central,Consumer,4,0.3
1/1/2017,12.736,2.2288,Office Supplies,Art,Central,Consumer,4,0.2
1/1/2017,6.47,-9.705,Office Supplies,Binders,Central,Consumer,5,0.8
1/1/2017,13.748,-22.6842,Office Supplies,Binders,Central,Consumer,14,0.8
1/1/2017,15.224,-38.8212,Office Supplies,Appliances,Central,Consumer,2,0.8
6/23/2015,27.42,9.3228,Furniture,Furnishings,South,Corporate,3,0
6/23/2015,165.98,74.691,Office Supplies,Binders,South,Corporate,1,0
6/23/2015,75,18,Technology,Accessories,South,Corporate,3,0
11/22/2016,134.272,46.9952,Office Supplies,Binders,East,Home Office,8,0.2
10/26/2015,146.544,47.6268,Office Supplies,Labels,West,Corporate,6,0.2
10/26/2015,131.904,47.8152,Office Supplies,Paper,West,Corporate,3,0.2
10/26/2015,203.88,20.388,Office Supplies,Appliances,West,Corporate,5,0.2
10/26/2015,14.301,-10.4874,Office Supplies,Binders,West,Corporate,7,0.7
10/26/2015,718.64,-161.694,Office Supplies,Storage,West,Corporate,10,0.2
10/20/2016,61.1,18.33,Furniture,Furnishings,South,Home Office,5,0
4/28/2017,28.08,5.265,Office Supplies,Appliances,South,Consumer,3,0.2
9/29/2016,10.496,1.1808,Office Supplies,Art,West,Corporate,4,0.2
7/10/2015,39.92,12.974,Office Supplies,Binders,West,Consumer,2,0.2
8/7/2015,77.58,20.1708,Office Supplies,Appliances,East,Corporate,9,0
12/7/2014,269.36,70.0336,Office Supplies,Storage,West,Home Office,7,0
12/10/2015,5.76,2.8224,Office Supplies,Labels,West,Consumer,2,0
11/8/2017,109.9,32.97,Office Supplies,Art,East,Home Office,5,0
7/27/2017,23.88,10.5072,Furniture,Furnishings,West,Consumer,3,0
7/27/2017,26.2,12.052,Office Supplies,Paper,West,Consumer,4,0
7/27/2017,12.96,6.2208,Office Supplies,Paper,West,Consumer,2,0
7/27/2017,234.95,32.893,Technology,Accessories,West,Consumer,5,0
12/28/2017,118.25,34.2925,Office Supplies,Storage,West,Consumer,5,0
12/28/2017,4.28,1.926,Office Supplies,Paper,West,Consumer,1,0
3/10/2016,26.85,5.1015,Technology,Accessories,West,Home Office,3,0
3/10/2016,3357.6,377.73,Technology,Machines,West,Home Office,3,0.2
5/22/2015,8.26,3.7996,Office Supplies,Labels,West,Consumer,2,0
5/22/2015,2973.32,334.4985,Technology,Machines,West,Consumer,7,0.2
5/22/2015,104.79,29.3412,Office Supplies,Storage,West,Consumer,7,0
5/22/2015,775.728,58.1796,Technology,Phones,West,Consumer,6,0.2
2/17/2017,89.0664,-17.0274,Furniture,Bookcases,Central,Home Office,1,0.32
2/17/2017,175.44,52.632,Office Supplies,Art,Central,Home Office,6,0.2
2/17/2017,438.336,-87.6672,Technology,Phones,Central,Home Office,4,0.2
12/8/2017,215.544,-58.5048,Furniture,Chairs,East,Consumer,4,0.3
11/18/2017,55.584,20.844,Office Supplies,Envelopes,Central,Consumer,6,0.2
11/18/2017,127.386,-25.4772,Furniture,Chairs,Central,Consumer,2,0.3
12/1/2016,248.43,-17.745,Furniture,Chairs,Central,Consumer,5,0.3
12/1/2016,11.648,-30.8672,Office Supplies,Appliances,Central,Consumer,4,0.8
12/1/2016,85.246,-1.2178,Furniture,Chairs,Central,Consumer,2,0.3
10/3/2017,20.64,2.322,Office Supplies,Art,Central,Corporate,5,0.2
8/29/2017,148.02,41.4456,Furniture,Furnishings,West,Corporate,3,0
11/24/2017,33.29,7.9896,Office Supplies,Storage,Central,Corporate,1,0
6/30/2017,204.95,100.4255,Office Supplies,Paper,West,Consumer,5,0
7/22/2017,526.344,-75.192,Furniture,Chairs,Central,Consumer,4,0.3
11/11/2016,41.96,10.9096,Furniture,Furnishings,West,Consumer,2,0
11/11/2016,451.152,0,Furniture,Chairs,West,Consumer,3,0.2
11/11/2016,31.504,11.0264,Office Supplies,Binders,West,Consumer,11,0.2
12/9/2014,30.672,9.585,Office Supplies,Envelopes,East,Consumer,3,0.2
12/9/2014,1079.976,125.9972,Technology,Copiers,East,Consumer,4,0.4
9/7/2017,161.568,-28.2744,Furniture,Chairs,West,Consumer,2,0.2
2/6/2015,2.934,-4.9878,Office Supplies,Binders,Central,Consumer,3,0.8
2/6/2015,18.528,4.4004,Technology,Accessories,Central,Consumer,2,0.2
2/6/2015,670.752,-125.766,Office Supplies,Storage,Central,Consumer,3,0.2
8/26/2017,64.96,-43.848,Furniture,Furnishings,Central,Consumer,5,0.6
7/20/2014,41.94,15.0984,Technology,Accessories,West,Corporate,2,0
7/20/2014,11.96,5.8604,Office Supplies,Paper,West,Corporate,2,0
7/20/2014,13.12,3.8048,Office Supplies,Art,West,Corporate,4,0
7/20/2014,535.41,160.623,Office Supplies,Storage,West,Corporate,3,0
10/8/2015,72.78,-70.9605,Furniture,Furnishings,Central,Corporate,3,0.6
2/16/2015,36.84,17.3148,Office Supplies,Paper,West,Consumer,3,0
2/16/2015,87.71,41.2237,Office Supplies,Labels,West,Consumer,7,0
8/12/2016,562.2925,-255.5875,Furniture,Tables,South,Corporate,7,0.45
11/9/2014,56.52,21.4776,Furniture,Furnishings,East,Home Office,9,0
7/18/2016,11.264,1.2672,Office Supplies,Art,East,Home Office,8,0.2
7/18/2016,284.08,24.857,Office Supplies,Storage,East,Home Office,10,0.2
7/18/2016,18.496,6.7048,Office Supplies,Paper,East,Home Office,4,0.2
2/5/2016,14.73,7.2177,Office Supplies,Labels,West,Consumer,3,0
2/5/2016,186.54,50.3658,Office Supplies,Storage,West,Consumer,3,0
2/5/2016,557.728,6.9716,Furniture,Tables,West,Consumer,4,0.2
2/5/2016,159.968,-31.9936,Technology,Phones,West,Consumer,4,0.2
6/20/2014,471.9,155.727,Office Supplies,Appliances,Central,Consumer,6,0
6/20/2014,3.52,1.6896,Office Supplies,Art,Central,Consumer,2,0
6/9/2017,49.12,23.0864,Office Supplies,Paper,South,Consumer,4,0
12/27/2016,20.16,9.8784,Office Supplies,Labels,West,Home Office,7,0
1/26/2014,10.68,5.0196,Office Supplies,Binders,Central,Corporate,2,0
1/26/2014,141.96,39.7488,Furniture,Bookcases,Central,Corporate,2,0
3/23/2017,32.48,4.872,Office Supplies,Storage,West,Consumer,2,0
3/23/2017,20.04,9.6192,Office Supplies,Paper,West,Consumer,3,0
3/23/2017,13999.96,6719.9808,Technology,Copiers,West,Consumer,4,0
3/20/2017,238,38.08,Technology,Accessories,East,Consumer,2,0
3/20/2017,61.96,27.882,Office Supplies,Paper,East,Consumer,2,0
10/4/2016,239.372,-23.9372,Furniture,Tables,East,Consumer,2,0.3
11/18/2016,595,95.2,Technology,Accessories,West,Consumer,5,0
12/26/2017,16.032,5.6112,Office Supplies,Paper,Central,Corporate,3,0.2
3/9/2016,199.75,87.89,Technology,Accessories,East,Home Office,5,0
2/16/2016,227.96,36.4736,Furniture,Chairs,East,Consumer,2,0
9/28/2015,293.52,76.3152,Office Supplies,Appliances,East,Consumer,6,0
9/28/2015,307.98,89.3142,Technology,Phones,East,Consumer,2,0
11/2/2015,96.96,33.936,Furniture,Furnishings,West,Consumer,6,0
11/2/2015,117.488,41.1208,Office Supplies,Binders,West,Consumer,7,0.2
11/2/2015,11.952,4.1832,Office Supplies,Binders,West,Consumer,3,0.2
11/2/2015,512.499,-30.147,Furniture,Bookcases,West,Consumer,3,0.15
7/31/2016,863.128,-32.3673,Furniture,Tables,West,Corporate,7,0.2
11/6/2017,2036.86,366.6348,Furniture,Tables,West,Home Office,7,0
11/6/2017,449.568,-73.0548,Furniture,Chairs,West,Home Office,2,0.2
11/6/2017,108.96,32.688,Technology,Accessories,West,Home Office,3,0
2/14/2016,264.18,68.6868,Office Supplies,Art,South,Consumer,7,0
7/9/2014,2.88,1.4112,Office Supplies,Labels,West,Home Office,1,0
7/9/2014,41.904,14.1426,Office Supplies,Binders,West,Home Office,6,0.2
7/9/2014,23.92,4.0664,Office Supplies,Storage,West,Home Office,4,0
1/30/2016,156.512,52.8228,Office Supplies,Paper,Central,Corporate,4,0.2
9/22/2016,128.34,37.2186,Office Supplies,Storage,East,Home Office,6,0
12/22/2017,474.95,142.485,Technology,Accessories,West,Consumer,5,0
9/2/2016,999.98,449.991,Technology,Copiers,West,Consumer,2,0
8/2/2015,277.5,-188.7,Furniture,Tables,West,Consumer,4,0.5
11/21/2015,1252.704,-480.2032,Furniture,Tables,East,Consumer,8,0.4
11/21/2015,110.97,-24.0435,Technology,Phones,East,Consumer,5,0.4
5/18/2017,22.608,-10.1736,Furniture,Furnishings,Central,Corporate,3,0.6
5/18/2017,1.892,-0.9933,Furniture,Furnishings,Central,Corporate,1,0.6
7/23/2017,63.312,20.5764,Office Supplies,Paper,Central,Corporate,3,0.2
9/13/2015,7.824,2.934,Office Supplies,Envelopes,Central,Consumer,1,0.2
9/13/2015,170.072,-12.148,Furniture,Chairs,Central,Consumer,4,0.3
12/10/2016,62.82,29.5254,Office Supplies,Paper,East,Corporate,9,0
10/2/2015,19.44,9.3312,Office Supplies,Paper,East,Consumer,3,0
10/2/2015,7.38,3.6162,Office Supplies,Binders,East,Consumer,1,0
11/17/2017,38.88,18.6624,Office Supplies,Paper,East,Consumer,6,0
11/17/2017,187.76,76.9816,Furniture,Furnishings,East,Consumer,4,0
11/30/2015,6.048,-4.2336,Office Supplies,Binders,South,Consumer,7,0.7
11/30/2015,98.352,9.8352,Office Supplies,Appliances,South,Consumer,3,0.2
11/30/2015,335.744,25.1808,Furniture,Furnishings,South,Consumer,2,0.2
12/6/2015,8.96,4.3904,Office Supplies,Paper,West,Corporate,2,0
9/5/2017,89.568,-1.1196,Technology,Accessories,South,Consumer,4,0.2
9/5/2017,71.96,7.196,Office Supplies,Art,South,Consumer,5,0.2
9/5/2017,15.552,5.4432,Office Supplies,Paper,South,Consumer,3,0.2
